DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S750mag,S920mag,Spanmag
4016474027321256704,  14.7049,  15.2944,  15.6225,  14.7998,  14.1911,  14.7124,  15.2795,  15.7349,  15.1260
1461833904932026368,  12.9149,  13.5118,  13.8070,  13.0245,  12.4336,  12.9194,  13.5124,  13.8776,  13.3489
1473687671071803520,  11.6591,  12.2808,  12.5984,  11.7828,  11.1884,  11.6643,  12.2803,  12.6997,  12.1084
3302846072717868416,  14.4641,  14.9410,  15.1889,  14.6698,  14.4205,  14.4613,  14.9474,  15.2474,  14.8466
1633376204407124352,  13.9312,  13.2500,  13.0461,  13.6724,  15.4490,  13.9225,  13.2516,  13.0220,  13.3780
1633294634388508416,  13.2678,  12.7568,  12.6126,  13.1049,  14.4358,  13.2702,  12.7560,  12.6024,  12.8496
22745910577134848,   4.2638,   4.6243,   4.7685,   4.3529,   3.9856,   4.2652,   4.6244,   4.7669,   4.5314
2988329637719192960,   4.2809,   4.8065,   5.0804,   4.3747,   3.8231,   4.2846,   4.8066,   5.1612,   4.6635
2687733913283870336,  14.6585,  15.0303,  15.2434,  14.7786,  14.4783,  14.6631,  15.0324,  15.3360,  14.9183
2901155648586891648,   5.1626,   5.7191,   6.0077,   5.2565,   4.6765,   5.1667,   5.7202,   6.0915,   5.5647
1698468284904574208,  11.9769,  11.7447,  11.7244,  11.9397,  12.5989,  11.9725,  11.7429,  11.7216,  11.7774
1399559249961569792,  13.4429,  13.1754,  13.1360,  13.3944,  14.1148,  13.4408,  13.1768,  13.1291,  13.2230
1312054926303736704,  12.9746,  12.7091,  12.6691,  12.9246,  13.6272,  12.9699,  12.7068,  12.6678,  12.7529
1551861813935664896,  17.0407,  17.5195,  17.7453,  17.2473,  17.0534,  17.0360,  17.5161,  17.8885,  17.4157
4419865155422033280,  15.8969,  16.4275,  16.7300,  16.0326,  15.5488,  15.8841,  16.4556,  16.8665,  16.2991
4408086362237875072,  16.7125,  16.3824,  16.3182,  16.6412,  17.4552,  16.7213,  16.3884,  16.2859,  16.4463
3216486443742786048,   3.8288,   4.3138,   4.5806,   3.9151,   3.3919,   3.8324,   4.3150,   4.6522,   4.1836
1429541695100150656,  16.2025,  15.9130,  15.8727,  16.1392,  16.8967,  16.1973,  15.9081,  15.8314,  15.9575
356922880493142016,  12.4230,  12.9001,  13.1502,  12.6190,  12.3508,  12.4275,  12.8983,  13.2404,  12.7984
2516322146457318144,  12.7868,  13.3114,  13.5957,  12.9553,  12.5513,  12.7946,  13.3075,  13.6708,  13.1895
4727581523318486912,  14.0772,  14.6045,  14.8705,  14.2493,  13.7676,  14.0816,  14.5956,  14.9678,  14.4739
657056745624156416,  13.3678,  13.8656,  14.1227,  13.5538,  13.2254,  13.3752,  13.8650,  14.1928,  13.7605
1074013923063975680,  14.7509,  15.3610,  15.6862,  14.8678,  14.2924,  14.7491,  15.3611,  15.7774,  15.1925
3788194488314248832,  13.0280,  13.5283,  13.7928,  13.2163,  12.8927,  13.0268,  13.5237,  13.8872,  13.4198
5401688425816913920,  13.6162,  14.0774,  14.3240,  13.8210,  13.5888,  13.6204,  14.0735,  14.4072,  13.9892
3489719481290397696,  12.7673,  12.8756,  12.9815,  12.8461,  12.8887,  12.7677,  12.8718,  13.0359,  12.8468
3630035787972473600,  12.2873,  12.7688,  13.0244,  12.4787,  12.1830,  12.2931,  12.7688,  13.0969,  12.6667
6009537829925128064,  12.9523,  13.2455,  13.4310,  13.1091,  13.0140,  12.9622,  13.2506,  13.4930,  13.1881
1337946019956816256,  16.4799,  17.1008,  17.3987,  16.5969,  16.0337,  16.5013,  17.0981,  17.4541,  16.9296
1638563322306634368,  13.2629,  13.7642,  14.0196,  13.4504,  13.1242,  13.2659,  13.7667,  14.1249,  13.6526
2140481412496465152,  13.1817,  13.6987,  13.9770,  13.3768,  13.0323,  13.1807,  13.7020,  14.0491,  13.5889
4319908862597055232,  12.9450,  13.4325,  13.6924,  13.1415,  12.8575,  12.9500,  13.4344,  13.7867,  13.3308
6424566979354709248,  13.2721,  13.7821,  14.0435,  13.4684,  13.1667,  13.2734,  13.7834,  14.1251,  13.6713
2176116580055936512,  12.3252,  12.8078,  13.0697,  12.5141,  12.2131,  12.3312,  12.8094,  13.1508,  12.7046
2274076297221555968,  12.8277,  13.3193,  13.5777,  13.0094,  12.6865,  12.8365,  13.3166,  13.6429,  13.2070
2693940725141960192,  12.7338,  13.2447,  13.5227,  12.9061,  12.5340,  12.7394,  13.2401,  13.6080,  13.1248
2871730307948650368,  12.8977,  13.3199,  13.5486,  13.0865,  12.8808,  12.9018,  13.3194,  13.6042,  13.2313
